"","vod_link","patch_date","bracket","week","date","map","t1_round","t1_team","t1_result","vs","t2_result","t2_team","t2_round","first_ban_team","first_ban_hero","second_ban_team","second_ban_hero","t1_tank","t1_dps1","t1_dps2","t1_sup1","t1_sup2","t2_tank","t2_dps1","t2_dps2","t2_sup1","t2_sup2","region"
"727","https://youtu.be/7k3JZugeIvI","Jan 21st","Regular Season","3","14/02/2025","Lijiang Tower","Night Market","Gen.G","1","vs.","1","Team Vision","Night Market","Gen.G","DVa","Team Vision","Pharah","Wrecking Ball","Venture","Tracer","Ana","Lucio","Sigma","Torbjorn","Cassidy","Kiriko","Lucio","emea"
"728","https://youtu.be/7k3JZugeIvI","Jan 21st","Regular Season","3","14/02/2025","Lijiang Tower","Control Center","Gen.G","2(W)","vs.","1","Team Vision","Control Center","Gen.G","DVa","Team Vision","Pharah","Mauga","Venture","Symmetra","Juno","Lucio","Ramattra","Venture","Sojourn","Kiriko","Lucio","emea"
"729","https://youtu.be/7k3JZugeIvI?t=1439","Jan 21st","Regular Season","3","14/02/2025","Blizzard World","D1","Gen.G","0","vs.","1","Team Vision","A1","Team Vision","Lucio","Gen.G","Sigma","DVa","Torbjorn","Symmetra","Ana","Brig","DVa","Torbjorn","Sojourn","Ana","Illari","emea"
"730","https://youtu.be/7k3JZugeIvI?t=1439","Jan 21st","Regular Season","3","14/02/2025","Blizzard World","D2","Gen.G","0","vs.","2","Team Vision","A2","Team Vision","Lucio","Gen.G","Sigma","DVa","Torbjorn","Ashe","Ana","Juno","Ramattra","Torbjorn","Sojourn","Ana","Illari","emea"
"731","https://youtu.be/7k3JZugeIvI?t=1439","Jan 21st","Regular Season","3","14/02/2025","Blizzard World","D3","Gen.G","0","vs.","2(W)","Team Vision","A3","Team Vision","Lucio","Gen.G","Sigma","DVa","Torbjorn","Symmetra","Ana","Juno","Ramattra","Torbjorn","Sojourn","Ana","Illari","emea"
"732","https://youtu.be/7k3JZugeIvI?t=1439","Jan 21st","Regular Season","3","14/02/2025","Blizzard World","A1","Gen.G","1","vs.","2","Team Vision","D1","Team Vision","Lucio","Gen.G","Sigma","DVa","Genji","Sombra","Ana","Kiriko","Ramattra","Torbjorn","Sojourn","Ana","Zen","emea"
"733","https://youtu.be/7k3JZugeIvI?t=1439","Jan 21st","Regular Season","3","14/02/2025","Blizzard World","A2","Gen.G","2","vs.","2","Team Vision","D2","Team Vision","Lucio","Gen.G","Sigma","DVa","Genji","Sombra","Ana","Kiriko","DVa","Torbjorn","Sojourn","Ana","Brig","emea"
"734","https://youtu.be/7k3JZugeIvI?t=1439","Jan 21st","Regular Season","3","14/02/2025","Blizzard World","A3","Gen.G","2(W)","vs.","2","Team Vision","D3","Team Vision","Lucio","Gen.G","Sigma","DVa","Genji","Sombra","Ana","Kiriko","DVa","Torbjorn","Sojourn","Ana","Brig","emea"
"735","https://youtu.be/7k3JZugeIvI?t=3055","Jan 21st","Regular Season","3","14/02/2025","Havana","D1","Gen.G","0","vs.","1","Team Vision","A1","Team Vision","Wrecking Ball","Gen.G","Ashe","Ramattra","Venture","Symmetra","Baptiste","Lucio","Ramattra","Pharah","Sojourn","Baptiste","Illari","emea"
"736","https://youtu.be/7k3JZugeIvI?t=3055","Jan 21st","Regular Season","3","14/02/2025","Havana","D2","Gen.G","0","vs.","1","Team Vision","A2","Team Vision","Wrecking Ball","Gen.G","Ashe","DVa","Venture","Tracer","Ana","Lucio","DVa","Venture","Sojourn","Baptiste","Zen","emea"
"737","https://youtu.be/7k3JZugeIvI?t=3055","Jan 21st","Regular Season","3","14/02/2025","Havana","A1","Gen.G","1","vs.","1","Team Vision","D1","Team Vision","Wrecking Ball","Gen.G","Ashe","DVa","Venture","Sombra","Ana","Lucio","DVa","Genji","Sojourn","Ana","Zen","emea"
"738","https://youtu.be/7k3JZugeIvI?t=3055","Jan 21st","Regular Season","3","14/02/2025","Havana","A2","Gen.G","1(W)","vs.","1","Team Vision","D2","Team Vision","Wrecking Ball","Gen.G","Ashe","DVa","Venture","Sombra","Ana","Lucio","DVa","Genji","Sojourn","Ana","Zen","emea"
"739","https://youtu.be/DxC7xkw9GQM?t=625","Jan 21st","Regular Season","3","14/02/2025","Samoa","Downtown (Samoa)","The Ultimates","1","vs.","0","Team Peps","Downtown (Samoa)","Team Peps","DVa","The Ultimates","Pharah","Ramattra","Genji","Torbjorn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","emea"
"740","https://youtu.be/DxC7xkw9GQM?t=625","Jan 21st","Regular Season","3","14/02/2025","Samoa","Beach","The Ultimates","1","vs.","1","Team Peps","Beach","Team Peps","DVa","The Ultimates","Pharah","Ramattra","Genji","Torbjorn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","emea"
"741","https://youtu.be/DxC7xkw9GQM?t=625","Jan 21st","Regular Season","3","14/02/2025","Samoa","Volcano","The Ultimates","2(W)","vs.","1","Team Peps","Volcano","Team Peps","DVa","The Ultimates","Pharah","Mauga","Genji","Sojourn","Juno","Lucio","Ramattra","Venture","Torbjorn","Juno","Lucio","emea"
"742","https://youtu.be/DxC7xkw9GQM?t=1754","Jan 21st","Regular Season","3","14/02/2025","Suravasa","A","The Ultimates","1","vs.","0","Team Peps","A","Team Peps","Torbjorn","The Ultimates","Hazard","Ramattra","Genji","Sojourn","Juno","Lucio","DVa","Genji","Sojourn","Juno","Lucio","emea"
"743","https://youtu.be/DxC7xkw9GQM?t=1754","Jan 21st","Regular Season","3","14/02/2025","Suravasa","D","The Ultimates","2","vs.","0","Team Peps","D","Team Peps","Torbjorn","The Ultimates","Hazard","Zarya","Genji","Sojourn","Juno","Lucio","DVa","Tracer","Sojourn","Juno","Lucio","emea"
"744","https://youtu.be/DxC7xkw9GQM?t=1754","Jan 21st","Regular Season","3","14/02/2025","Suravasa","E","The Ultimates","3(W)","vs.","0","Team Peps","E","Team Peps","Torbjorn","The Ultimates","Hazard","Zarya","Genji","Sojourn","Juno","Lucio","Zarya","Tracer","Sojourn","Juno","Lucio","emea"
"745","https://youtu.be/DxC7xkw9GQM?t=2679","Jan 21st","Regular Season","3","14/02/2025","Route 66","A1","The Ultimates","0","vs.","0","Team Peps","D1","Team Peps","Genji","The Ultimates","Sigma","Zarya","Tracer","Sojourn","Juno","Lucio","DVa","Torbjorn","Sojourn","Juno","Lucio","emea"
"746","https://youtu.be/DxC7xkw9GQM?t=2679","Jan 21st","Regular Season","3","14/02/2025","Route 66","D1","The Ultimates","0","vs.","0(W)","Team Peps","A1","Team Peps","Genji","The Ultimates","Sigma","DVa","Torbjorn","Sojourn","Juno","Brig","Ramattra","Torbjorn","Sojourn","Juno","Brig","emea"
"747","https://youtu.be/DxC7xkw9GQM?t=4060","Jan 21st","Regular Season","3","14/02/2025","Colosseo","Push","The Ultimates","","vs.","W","Team Peps","Push","The Ultimates","Mauga","Team Peps","Sojourn","Ramattra","Genji","Torbjorn","Juno","Lucio","Ramattra","Venture","Tracer","Juno","Lucio","emea"
"748","https://youtu.be/DxC7xkw9GQM?t=5100","Jan 21st","Regular Season","3","14/02/2025","Numbani","A1","The Ultimates","1","vs.","0","Team Peps","D1","The Ultimates","DVa","Team Peps","Juno","Sigma","Genji","Torbjorn","Kiriko","Lucio","Hazard","Torbjorn","Sojourn","Kiriko","Lucio","emea"
"749","https://youtu.be/DxC7xkw9GQM?t=5100","Jan 21st","Regular Season","3","14/02/2025","Numbani","A2","The Ultimates","1","vs.","0","Team Peps","D2","The Ultimates","DVa","Team Peps","Juno","Sigma","Genji","Torbjorn","Kiriko","Lucio","Hazard","Torbjorn","Sojourn","Kiriko","Lucio","emea"
"750","https://youtu.be/DxC7xkw9GQM?t=5100","Jan 21st","Regular Season","3","14/02/2025","Numbani","D1","The Ultimates","1","vs.","1","Team Peps","A1","The Ultimates","DVa","Team Peps","Juno","Ramattra","Genji","Torbjorn","Kiriko","Lucio","Hazard","Torbjorn","Sojourn","Kiriko","Lucio","emea"
"751","https://youtu.be/DxC7xkw9GQM?t=5100","Jan 21st","Regular Season","3","14/02/2025","Numbani","D2","The Ultimates","1","vs.","1(W)","Team Peps","A2","The Ultimates","DVa","Team Peps","Juno","Ramattra","Genji","Torbjorn","Kiriko","Lucio","Hazard","Torbjorn","Sojourn","Kiriko","Lucio","emea"
"752","https://youtu.be/za-e04VWjzs?t=1086","Jan 21st","Regular Season","3","15/02/2025","Samoa","Volcano","Al Qadsiah","1","vs.","0","Sakura Esports","Volcano","Al Qadsiah","Venture","Sakura Esports","DVa","Ramattra","Torbjorn","Sojourn","Juno","Lucio","Mauga","Symmetra","Sojourn","Juno","Lucio","emea"
"753","https://youtu.be/za-e04VWjzs?t=1086","Jan 21st","Regular Season","3","15/02/2025","Samoa","Downtown (Samoa)","Al Qadsiah","2(W)","vs.","0","Sakura Esports","Downtown (Samoa)","Al Qadsiah","Venture","Sakura Esports","DVa","Ramattra","Torbjorn","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","emea"
"754","https://youtu.be/za-e04VWjzs?t=1900","Jan 21st","Regular Season","3","15/02/2025","Esperanca","Push","Al Qadsiah","W","vs.","","Sakura Esports","Push","Sakura Esports","Juno","Al Qadsiah","Sigma","DVa","Torbjorn","Sojourn","Kiriko","Lucio","Ramattra","Torbjorn","Sojourn","Baptiste","Lucio","emea"
"755","https://youtu.be/za-e04VWjzs?t=2523","Jan 21st","Regular Season","3","15/02/2025","Suravasa","A","Al Qadsiah","1","vs.","0","Sakura Esports","A","Sakura Esports","Torbjorn","Al Qadsiah","Hazard","DVa","Tracer","Sojourn","Kiriko","Lucio","Sigma","Tracer","Sojourn","Baptiste","Lucio","emea"
"756","https://youtu.be/za-e04VWjzs?t=2523","Jan 21st","Regular Season","3","15/02/2025","Suravasa","D","Al Qadsiah","2","vs.","0","Sakura Esports","D","Sakura Esports","Torbjorn","Al Qadsiah","Hazard","DVa","Tracer","Sojourn","Kiriko","Lucio","Sigma","Tracer","Sojourn","Baptiste","Lucio","emea"
"757","https://youtu.be/za-e04VWjzs?t=2523","Jan 21st","Regular Season","3","15/02/2025","Suravasa","E","Al Qadsiah","3(W)","vs.","0","Sakura Esports","E","Sakura Esports","Torbjorn","Al Qadsiah","Hazard","DVa","Genji","Sojourn","Kiriko","Lucio","DVa","Tracer","Sojourn","Baptiste","Lucio","emea"
"758","https://youtu.be/Wdbj9iPQo1E?t=55","Jan 21st","Regular Season","3","15/02/2025","Samoa","Beach","Virtus.Pro","1","vs.","0","Twisted Minds","Beach","Virtus.Pro","Torbjorn","Twisted Minds","Hazard","Sigma","Pharah","Ashe","Baptiste","Illari","DVa","Tracer","Sojourn","Juno","Lucio","emea"
"759","https://youtu.be/Wdbj9iPQo1E?t=55","Jan 21st","Regular Season","3","15/02/2025","Samoa","Downtown (Samoa)","Virtus.Pro","2(W)","vs.","0","Twisted Minds","Downtown (Samoa)","Virtus.Pro","Torbjorn","Twisted Minds","Hazard","Sigma","Tracer","Ashe","Baptiste","Illari","DVa","Tracer","Sojourn","Juno","Lucio","emea"
"760","https://youtu.be/Wdbj9iPQo1E?t=829","Jan 21st","Regular Season","3","15/02/2025","Esperanca","Push","Virtus.Pro","W","vs.","","Twisted Minds","Push","Twisted Minds","Zarya","Virtus.Pro","Genji","Sigma","Torbjorn","Sojourn","Baptiste","Lucio","Ramattra","Tracer","Sojourn","Juno","Lucio","emea"
"761","https://youtu.be/Wdbj9iPQo1E?t=1703","Jan 21st","Regular Season","3","15/02/2025","Suravasa","A","Virtus.Pro","0","vs.","1","Twisted Minds","A","Twisted Minds","Roadhog","Virtus.Pro","Lucio","Sigma","Torbjorn","Ashe","Baptiste","Illari","Ramattra","Genji","Widow","Juno","Brig","emea"
"762","https://youtu.be/Wdbj9iPQo1E?t=1703","Jan 21st","Regular Season","3","15/02/2025","Suravasa","D","Virtus.Pro","1","vs.","1","Twisted Minds","D","Twisted Minds","Roadhog","Virtus.Pro","Lucio","Ramattra","Genji","Ashe","Baptiste","Illari","Ramattra","Genji","Sojourn","Juno","Brig","emea"
"763","https://youtu.be/Wdbj9iPQo1E?t=1703","Jan 21st","Regular Season","3","15/02/2025","Suravasa","E","Virtus.Pro","2","vs.","1","Twisted Minds","E","Twisted Minds","Roadhog","Virtus.Pro","Lucio","Ramattra","Genji","Ashe","Juno","Kiriko","Mauga","Genji","Sojourn","Juno","Brig","emea"
"764","https://youtu.be/Wdbj9iPQo1E?t=1703","Jan 21st","Regular Season","3","15/02/2025","Suravasa","C","Virtus.Pro","2","vs.","2","Twisted Minds","C","Twisted Minds","Roadhog","Virtus.Pro","Lucio","Sigma","Genji","Ashe","Juno","Kiriko","DVa","Genji","Sojourn","Juno","Brig","emea"
"765","https://youtu.be/Wdbj9iPQo1E?t=1703","Jan 21st","Regular Season","3","15/02/2025","Suravasa","B","Virtus.Pro","3(W)","vs.","2","Twisted Minds","B","Twisted Minds","Roadhog","Virtus.Pro","Lucio","Ramattra","Genji","Ashe","Juno","Brig","DVa","Genji","Sojourn","Juno","Brig","emea"
"766","https://youtu.be/oAonZn3lClY?t=1047","Jan 21st","Regular Season","3","16/02/2025","Samoa","Beach","Al Qadsiah","1","vs.","0","The Ultimates","Beach","Al Qadsiah","Juno","The Ultimates","DVa","Ramattra","Torbjorn","Sojourn","Kiriko","Lucio","Ramattra","Genji","Sojourn","Kiriko","Lucio","emea"
"767","https://youtu.be/oAonZn3lClY?t=1047","Jan 21st","Regular Season","3","16/02/2025","Samoa","Downtown (Samoa)","Al Qadsiah","2(W)","vs.","0","The Ultimates","Downtown (Samoa)","Al Qadsiah","Juno","The Ultimates","DVa","Ramattra","Torbjorn","Sojourn","Kiriko","Lucio","Ramattra","Genji","Sojourn","Kiriko","Lucio","emea"
"768","https://youtu.be/oAonZn3lClY?t=2100","Jan 21st","Regular Season","3","16/02/2025","Havana","D1","Al Qadsiah","0","vs.","1","The Ultimates","A1","The Ultimates","Juno","Al Qadsiah","Sigma","DVa","Torbjorn","Sojourn","Kiriko","Lucio","Ramattra","Genji","Widow","Baptiste","Zen","emea"
"769","https://youtu.be/oAonZn3lClY?t=2100","Jan 21st","Regular Season","3","16/02/2025","Havana","D2","Al Qadsiah","0","vs.","2","The Ultimates","A2","The Ultimates","Juno","Al Qadsiah","Sigma","DVa","Venture","Sojourn","Kiriko","Lucio","Ramattra","Genji","Sojourn","Baptiste","Zen","emea"
"770","https://youtu.be/oAonZn3lClY?t=2100","Jan 21st","Regular Season","3","16/02/2025","Havana","D3","Al Qadsiah","0","vs.","3","The Ultimates","A3","The Ultimates","Juno","Al Qadsiah","Sigma","DVa","Venture","Sojourn","Kiriko","Lucio","DVa","Genji","Sojourn","Baptiste","Zen","emea"
"771","https://youtu.be/oAonZn3lClY?t=2100","Jan 21st","Regular Season","3","16/02/2025","Havana","A1","Al Qadsiah","1","vs.","3","The Ultimates","D1","The Ultimates","Juno","Al Qadsiah","Sigma","DVa","Torbjorn","Sojourn","Kiriko","Lucio","Ramattra","Genji","Sojourn","Baptiste","Zen","emea"
"772","https://youtu.be/oAonZn3lClY?t=2100","Jan 21st","Regular Season","3","16/02/2025","Havana","A2","Al Qadsiah","2","vs.","3","The Ultimates","D2","The Ultimates","Juno","Al Qadsiah","Sigma","DVa","Genji","Sojourn","Kiriko","Lucio","Ramattra","Genji","Sojourn","Baptiste","Zen","emea"
"773","https://youtu.be/oAonZn3lClY?t=2100","Jan 21st","Regular Season","3","16/02/2025","Havana","A3","Al Qadsiah","2","vs.","3(W)","The Ultimates","D3","The Ultimates","Juno","Al Qadsiah","Sigma","DVa","Genji","Tracer","Kiriko","Lucio","Ramattra","Genji","Sojourn","Baptiste","Ana","emea"
"774","https://youtu.be/oAonZn3lClY?t=3518","Jan 21st","Regular Season","3","16/02/2025","Suravasa","A","Al Qadsiah","0","vs.","1","The Ultimates","A","Al Qadsiah","Zarya","The Ultimates","Lucio","DVa","Torbjorn","Sojourn","Juno","Brig","Ramattra","Genji","Sojourn","Juno","Brig","emea"
"775","https://youtu.be/oAonZn3lClY?t=3518","Jan 21st","Regular Season","3","16/02/2025","Suravasa","D","Al Qadsiah","1","vs.","1","The Ultimates","D","Al Qadsiah","Zarya","The Ultimates","Lucio","DVa","Torbjorn","Sojourn","Juno","Brig","Ramattra","Genji","Sojourn","Juno","Brig","emea"
"776","https://youtu.be/oAonZn3lClY?t=3518","Jan 21st","Regular Season","3","16/02/2025","Suravasa","E","Al Qadsiah","2","vs.","1","The Ultimates","E","Al Qadsiah","Zarya","The Ultimates","Lucio","DVa","Torbjorn","Sojourn","Juno","Brig","Ramattra","Genji","Sojourn","Juno","Brig","emea"
"777","https://youtu.be/oAonZn3lClY?t=3518","Jan 21st","Regular Season","3","16/02/2025","Suravasa","C","Al Qadsiah","2","vs.","2","The Ultimates","C","Al Qadsiah","Zarya","The Ultimates","Lucio","DVa","Torbjorn","Sojourn","Juno","Brig","Ramattra","Genji","Sojourn","Juno","Brig","emea"
"778","https://youtu.be/oAonZn3lClY?t=3518","Jan 21st","Regular Season","3","16/02/2025","Suravasa","B","Al Qadsiah","3(W)","vs.","2","The Ultimates","B","Al Qadsiah","Zarya","The Ultimates","Lucio","DVa","Torbjorn","Sojourn","Juno","Brig","Ramattra","Genji","Sojourn","Juno","Brig","emea"
"779","https://youtu.be/oAonZn3lClY?t=4829","Jan 21st","Regular Season","3","16/02/2025","Colosseo","Push","Al Qadsiah","W","vs.","","The Ultimates","Push","The Ultimates","Kiriko","Al Qadsiah","Ramattra","DVa","Torbjorn","Sojourn","Juno","Lucio","Zarya","Genji","Sojourn","Juno","Lucio","emea"
"780","https://youtu.be/sNxztuJIQqk?t=194","Jan 21st","Regular Season","3","16/02/2025","Lijiang Tower","Night Market","Team Peps","0","vs.","1","Virtus.Pro","Night Market","Virtus.Pro","Venture","Team Peps","Brig","DVa","Echo","Tracer","Juno","Lucio","DVa","Torbjorn","Symmetra","Juno","Lucio","emea"
"781","https://youtu.be/sNxztuJIQqk?t=194","Jan 21st","Regular Season","3","16/02/2025","Lijiang Tower","Garden","Team Peps","0","vs.","2(W)","Virtus.Pro","Garden","Virtus.Pro","Venture","Team Peps","Brig","DVa","Echo","Sombra","Juno","Lucio","DVa","Torbjorn","Symmetra","Kiriko","Lucio","emea"
"782","https://youtu.be/sNxztuJIQqk?t=1417","Jan 21st","Regular Season","3","16/02/2025","Blizzard World","D1","Team Peps","0","vs.","1","Virtus.Pro","A1","Team Peps","Torbjorn","Virtus.Pro","Hazard","DVa","Tracer","Ashe","Ana","Kiriko","DVa","Genji","Sojourn","Juno","Brig","emea"
"783","https://youtu.be/sNxztuJIQqk?t=1417","Jan 21st","Regular Season","3","16/02/2025","Blizzard World","D2","Team Peps","0","vs.","2","Virtus.Pro","A2","Team Peps","Torbjorn","Virtus.Pro","Hazard","DVa","Tracer","Ashe","Juno","Brig","DVa","Genji","Sojourn","Juno","Brig","emea"
"784","https://youtu.be/sNxztuJIQqk?t=1417","Jan 21st","Regular Season","3","16/02/2025","Blizzard World","D3","Team Peps","0","vs.","3","Virtus.Pro","A3","Team Peps","Torbjorn","Virtus.Pro","Hazard","Ramattra","Tracer","Cassidy","Juno","Lucio","Doomfist","Genji","Sojourn","Juno","Brig","emea"
